# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.orphan.listener.update.ms,1757015580973000000,1757015608855000000,0
jps.global.get.library.by.name.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757015580973000000,1757015608855000000,0
workspaceModel.global.updates.count,1757015580973000000,1757015608855000000,0
jps.project.serializers.save.ms,1757015580973000000,1757015608855000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1757015580973000000,1757015608855000000,0
jps.facet.change.listener.process.change.events.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1757015580973000000,1757015608855000000,0
jps.load.project.to.empty.storage.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1757015580973000000,1757015608855000000,9
jps.artifact.entities.serializer.save.entities.ms,1757015580973000000,1757015608855000000,0
jps.facet.change.listener.init.bridge.ms,1757015580973000000,1757015608855000000,0
jps.storage.jps.conf.reader.load.component.ms,1757015580973000000,1757015608855000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleBridge.before.changed.ms,1757015580973000000,1757015608855000000,0
jps.modifiable.module.model.bridge.renaming.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1757015580973000000,1757015608855000000,0
jps.global.initialize.library.bridges.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757015580973000000,1757015608855000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1757015580973000000,1757015608855000000,0
jps.apply.loaded.storage.ms,1757015580973000000,1757015608855000000,0
jps.global.handle.before.change.events.ms,1757015580973000000,1757015608855000000,0
jps.facet.change.listener.before.change.events.ms,1757015580973000000,1757015608855000000,0
workspaceModel.global.updates.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleBridge.update.option.ms,1757015580973000000,1757015608855000000,0
jps.global.get.library.ms,1757015580973000000,1757015608855000000,0
workspaceModel.load.cache.from.file.ms,1757015580973000000,1757015608855000000,0
jps.load.initial.state.ms,1757015580973000000,1757015608855000000,0
workspaceModel.do.save.caches.ms,1757015580973000000,1757015608855000000,0
jps.library.entities.serializer.save.entities.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757015580973000000,1757015608855000000,0
workspaceModel.load.cache.metadata.from.file.ms,1757015580973000000,1757015608855000000,0
jps.global.get.libraries.ms,1757015580973000000,1757015608855000000,0
workspaceModel.global.apply.state.to.project.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757015580973000000,1757015608855000000,0
jps.library.entities.serializer.load.entities.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757015580973000000,1757015608855000000,0
jps.global.handle.changed.events.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1757015580973000000,1757015608855000000,0
workspaceModel.sync.entities.ms,1757015580973000000,1757015608855000000,0
jps.reload.project.entities.ms,1757015580973000000,1757015608855000000,0
jps.app.storage.content.reader.load.component.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.instances.count,1757015580973000000,1757015608855000000,0
jps.artifact.entities.serializer.load.entities.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757015580973000000,1757015608855000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1757015580973000000,1757015608855000000,0
workspaceModel.save.cache.to.file.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757015580973000000,1757015608855000000,0
jps.modifiable.module.model.bridge.new.module.ms,1757015580973000000,1757015608855000000,0
jps.project.serializers.load.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1757015580973000000,1757015608855000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757015580973000000,1757015608855000000,0
jps.modifiable.module.model.bridge.load.module.ms,1757015580973000000,1757015608855000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1757015580973000000,1757015608855000000,0
jps.modifiable.module.model.bridge.disposing.ms,1757015580973000000,1757015608855000000,0
cacheStateStorage.get.counter,1757015580973000000,1757015608855000000,0
cacheStateStorage.set.counter,1757015580973000000,1757015608855000000,0
cacheStateStorage.get.duration,1757015580973000000,1757015608855000000,0
cacheStateStorage.set.duration,1757015580973000000,1757015608855000000,0
DiskQueryRelay.tasksExecuted,1757015580973000000,1757015608855000000,564
writeAction.wait.ms,1757015580973000000,1757015608855000000,42
writeAction.count,1757015580973000000,1757015608855000000,2
DiskQueryRelay.tasksRequested,1757015580973000000,1757015608855000000,564
DiskQueryRelay.taskWaitingTotalTimeUs,1757015580973000000,1757015608855000000,35922702
writeAction.max.wait.ms,1757015580973000000,1757015608855000000,21997
writeAction.median.wait.ms,1757015580973000000,1757015608855000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1757015580973000000,1757015608855000000,35010400
workspaceModel.cachedValue.total.get.count,1757015608855000000,1757015659967000000,0
workspaceModel.loading.total.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.instances.count,1757015608855000000,1757015659967000000,0
workspaceModel.on.changed.ms,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1757015608855000000,1757015659967000000,0
workspaceModel.full.replace.project.model.ms,1757015608855000000,1757015659967000000,0
workspaceModel.updates.count,1757015608855000000,1757015659967000000,0
workspaceModel.update.unloaded.entities.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1757015608855000000,1757015659967000000,0
workspaceModel.updates.precise.ms,1757015608855000000,1757015659967000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValue.from.cache.count,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1757015608855000000,1757015659967000000,0
workspaceModel.loading.from.cache.ms,1757015608855000000,1757015659967000000,0
workspaceModel.replace.project.model.ms,1757015608855000000,1757015659967000000,0
workspaceModel.collect.changes.ms,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValue.clear.count,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1757015608855000000,1757015659967000000,674
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1757015608855000000,1757015659967000000,0
workspaceModel.check.recursive.update.ms,1757015608855000000,1757015659967000000,0
workspaceModel.to.snapshot.ms,1757015608855000000,1757015659967000000,0
workspaceModel.on.before.changed.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.init.ms,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValueWithParameters.clear.count,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1757015608855000000,1757015659967000000,0
workspaceModel.init.bridges.ms,1757015608855000000,1757015659967000000,0
workspaceModel.initializing.ms,1757015608855000000,1757015659967000000,0
workspaceModel.cachedValue.calculated.count,1757015608855000000,1757015659967000000,0
workspaceModel.pre.handlers.ms,1757015608855000000,1757015659967000000,0
workspaceModel.updates.ms,1757015608855000000,1757015659967000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1757015608855000000,1757015659967000000,0
Indexing.writesQueuedMin,1757015608855000000,1757015659967000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1757015608855000000,1757015659967000000,0
Indexing.cache.totalCacheAccesses,1757015608855000000,1757015659967000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1757015608855000000,1757015659967000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1757015608855000000,1757015659967000000,0
Indexing.totalTimeIndexersSleptMs,1757015608855000000,1757015659967000000,0
Indexing.cache.totalCacheMisses,1757015608855000000,1757015659967000000,0
Indexing.cache.totalCacheEvicted,1757015608855000000,1757015659967000000,0
Indexing.writesQueuedAvg,1757015608855000000,1757015659967000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1757015608855000000,1757015659967000000,0
Indexing.writesQueuedMax,1757015608855000000,1757015659967000000,0
NonBlockingReadAction.failedExecutionsCount,1757015608855000000,1757015659967000000,0
AWTEventQueue.dispatchTimeTotalNS,1757015608855000000,1757015659967000000,38985343894
FlushQueue.waitingTimeMaxNs,1757015608855000000,1757015659967000000,0
AWTEventQueue.dispatchTime90PNs,1757015608855000000,1757015659967000000,0
FlushQueue.queueSizeMax,1757015608855000000,1757015659967000000,0
WriteAction.executionsCount,1757015608855000000,1757015659967000000,1
NonBlockingReadAction.failedExecutionTimeUs,1757015608855000000,1757015659967000000,0
FlushQueue.queueSize90P,1757015608855000000,1757015659967000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1757015608855000000,1757015659967000000,0
NonBlockingReadAction.finalizedExecutionsCount,1757015608855000000,1757015659967000000,0
FlushQueue.queueSizeAvg,1757015608855000000,1757015659967000000,0.0
AWTEventQueue.eventsDispatched,1757015608855000000,1757015659967000000,0
FlushQueue.executionTime90PNs,1757015608855000000,1757015659967000000,0
FlushQueue.waitingTime90PNs,1757015608855000000,1757015659967000000,0
AWTEventQueue.dispatchTimeAvgNs,1757015608855000000,1757015659967000000,0.0
FlushQueue.executionTimeMaxNs,1757015608855000000,1757015659967000000,0
FlushQueue.executionTimeAvgNs,1757015608855000000,1757015659967000000,0.0
FlushQueue.waitingTimeAvgNs,1757015608855000000,1757015659967000000,0.0
FlushQueue.tasksExecuted,1757015608855000000,1757015659967000000,0
AWTEventQueue.dispatchTimeMaxNs,1757015608855000000,1757015659967000000,0
ReadAction.executionsCount,1757015608855000000,1757015659967000000,7054
FilePageCache.pageFastCacheHits,1757015608855000000,1757015659967000000,0
StreamlinedBlobStorage.recordsRelocated,1757015608855000000,1757015659967000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757015608855000000,1757015659967000000,0
StreamlinedBlobStorage.recordsDeleted,1757015608855000000,1757015659967000000,0
MappedFileStorage.storages,1757015608855000000,1757015659967000000,9
MappedFileStorage.totalPagesMapped,1757015608855000000,1757015659967000000,9
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757015608855000000,1757015659967000000,176160768
FileChannelInterruptsRetryer.totalRetriedAttempts,1757015608855000000,1757015659967000000,0
StreamlinedBlobStorage.recordsAllocated,1757015608855000000,1757015659967000000,300
FilePageCache.uncachedFileAccess,1757015608855000000,1757015659967000000,0
FilePageCache.maxCacheSizeInBytes,1757015608855000000,1757015659967000000,176160768
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757015608855000000,1757015659967000000,21032
FilePageCache.maxRegisteredFiles,1757015608855000000,1757015659967000000,465
FilePageCache.totalPageDisposalsUs,1757015608855000000,1757015659967000000,0
MappedFileStorage.totalBytesMapped,1757015608855000000,1757015659967000000,173277184
DirectByteBufferAllocator.hits,1757015608855000000,1757015659967000000,0
DirectByteBufferAllocator.reclaimed,1757015608855000000,1757015659967000000,0
DirectByteBufferAllocator.misses,1757015608855000000,1757015659967000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757015608855000000,1757015659967000000,3714
StorageLockContext.competingThreads.90P,1757015608855000000,1757015659967000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757015608855000000,1757015659967000000,3062058
FilePageCache.capacityInBytes,1757015608855000000,1757015659967000000,629145600
StorageLockContext.competingThreads.max,1757015608855000000,1757015659967000000,0
FilePageCache.pageLoads,1757015608855000000,1757015659967000000,0
FilePageCache.disposedBuffers,1757015608855000000,1757015659967000000,0
StorageLockContext.competingThreads.avg,1757015608855000000,1757015659967000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757015608855000000,1757015659967000000,0
DirectByteBufferAllocator.disposed,1757015608855000000,1757015659967000000,0
FilePageCache.pageHits,1757015608855000000,1757015659967000000,0
FilePageCache.totalPageLoadsUs,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsReadSize,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsUncompressedSize,1757015608855000000,1757015659967000000,0
VFS.folderCaseSensitivityReads,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsRead,1757015608855000000,1757015659967000000,0
FileNameCache.totalMisses,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsStoredCompressed,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsDeduplicated,1757015608855000000,1757015659967000000,0
VFS.fileByIdCache.misses,1757015608855000000,1757015659967000000,0
VFS.contentStorage.recordsStored,1757015608855000000,1757015659967000000,0
FileNameCache.queries,1757015608855000000,1757015659967000000,25024
VFS.contentStorage.recordsReadDecompressed,1757015608855000000,1757015659967000000,0
